"Nathaniel ""Gnat"" Hall: One-of-a-Kind",anarch,identity,rar,"When your turn begins, gain 1[credit] if you have 2 or fewer cards in your grip.",Natural
Divide and Conquer,anarch,event,rar,"Run Archives. If successful, after breaching Archives, breach HQ, then breach R&D. You cannot access cards in the root of HQ or R&D during these breaches.",Run
Guinea Pig,anarch,event,rar
Patchwork,anarch,hardware,rar,"+1[mu]
[interrupt] → Whenever you would play or install a card, you may trash 1 card from your grip. If you do, instead play or install that card paying 2[credit] less. Use this ability only once per turn.
Limit 1 <strong>console</strong> per player.",Console
Hijacked Router,anarch,hardware,rar
Cradle,anarch,program,rar,"This program gets -1 strength for each card in your grip.
Interface → <strong>2[credit]:</strong> Break any number of <strong>code gate</strong> subroutines.",Icebreaker - Decoder
District 99,anarch,resource,rar,"The first time each turn a program or a piece of hardware is trashed (from any location), you may place 1 power counter on District 99.
[click], <strong>3 hosted power counters</strong>: Add a card that matches the faction of your identity from your heap to your grip.",Location - Seedy
Liza Talking Thunder: Prominent Legislator,criminal,identity,rar,"The first time you make a successful run on a central server each turn, draw 2 cards and take 1 tag.",G-mod
Hot Pursuit,criminal,event,rar,"Make a run on HQ. If successful, gain 9[credit] and take 1 tag.",Run
Paragon,criminal,hardware,rar,"+1[mu]
The first time you make a successful run each turn, you may gain 1[credit] and look at the top card of your stack. If you do, you may add that card to the bottom of your stack.
Limit 1 <strong>console</strong> per player.",Console
Bankroll,criminal,program,rar
Tycoon,criminal,program,rar,"Interface → <strong>1[credit]:</strong> Break up to 2 <strong>barrier</strong> subroutines.
<strong>2[credit]:</strong> +3 strength.
Whenever an encounter ends, if you used this program to break a subroutine during that encounter, the Corp gains 2[credit].",Icebreaker - Fracter
Thunder Art Gallery,criminal,resource,rar,"The first time you avoid or remove a tag each turn, you may install a card from your grip, lowering its install cost by 1.",Location - Ritzy
Miss Bones,criminal,resource,rar,"Place 12[credit] from the bank on Miss Bones when she is installed. When there are no credits left on Miss Bones, trash her.
Use these credits to trash installed cards.",Connection
Akiko Nisei: Head Case,shaper,identity,rar,"Whenever you breach R&D, you and the Corp secretly spend 0[credit], 1[credit], or 2[credit]. Reveal spent credits. If you and the Corp spent the same number of credits, access 1 additional card.",Clone
Insight,shaper,event,rar,"As an additional cost to play this event, spend [click].
The Corp may look at the top 4 cards of R&D and arrange them in any order.
Reveal the top 4 cards of R&D.",Double
Mind's Eye,shaper,hardware,rar,"+1[mu]
Whenever you make a successful run on R&D, you may place 1 power counter on this hardware.
<strong>[click]</strong>, <strong>3 hosted power counters:</strong> Breach R&D. You cannot access cards in the root of R&D during this breach.
Limit 1 <strong>console</strong> per player.",Console
Mache,shaper,hardware,rar
Ika,shaper,program,rar,"<strong>2[credit]:</strong> Host this program on a piece of ice.
Interface → <strong>1[credit]:</strong> Break up to 2 subroutines on host <strong>sentry</strong>.
<strong>2[credit]:</strong> +3 strength.",Icebreaker - Killer
Kyuban,shaper,program,rar
Psych Mike,shaper,resource,rar,"The first time each turn a successful run on R&D ends, you may gain 1[credit] for each time you accessed a card in R&D during that run.",Connection
Algernon,adam,program,rar
Reboot,apex,event,rar,"Run Archives. If successful, instead of breaching Archives, install up to 5 cards from your heap facedown.
Remove this operation from the game.",Run
Office Supplies,sunny-lebeau,event,rar
DJ Fenris,neutral-runner,resource,rar,"Host a <strong>g-mod</strong> identity that does not match the faction of your identity on DJ Fenris when he is installed. Remove hosted identity from the game if DJ Fenris is uninstalled.
DJ Fenris gains the text of hosted identity.
Limit 1 per deck.",Connection
Sportsmetal: Go Big or Go Home,haas-bioroid,identity,rar,"Whenever an agenda is scored or stolen, gain 2[credit] or draw 2 cards.",Subsidiary
Hyperloop Extension,haas-bioroid,agenda,rar,"When Hyperloop Extension is scored or stolen, the Corp gains 3[credit].",Expansion
Meridian,haas-bioroid,ice,rar,[subroutine] Gain 4[credit] and end the run unless the Runner adds Meridian to his or her score area as an agenda worth -1 agenda point.,Barrier
Gatekeeper,haas-bioroid,ice,rar,"Gatekeeper has +6 strength if you rezzed it this turn.
[subroutine] Draw up to 3 cards. Reveal up to 3 agendas in HQ and/or Archives, then shuffle those agendas into R&D.
[subroutine] End the run.",Code Gate
Divert Power,haas-bioroid,operation,rar
Fast Break,haas-bioroid,operation,rar
Game Changer,haas-bioroid,operation,rar
Giordano Memorial Field,haas-bioroid,upgrade,rar,"Whenever there is a successful run on this server, end the run unless the Runner pays 2[credit] for each agenda in his or her score area.",Facility
Saraswati Mnemonics: Endless Exploration,jinteki,identity,rar,"<strong>[click]</strong>, <strong>1[credit]:</strong> Install 1 card from HQ in the root of a remote server, then place 1 advancement counter on it. You cannot score or rez that card until your next turn begins.",Division
Jumon,jinteki,agenda,rar,"When your turn ends, place 2 advancement counters on 1 card in the root of a remote server.",Research
API-S Keeper Isobel,jinteki,asset,rar,"When your turn begins, you may remove an advancement token from an installed card to gain 3[credit].",Character
Neurostasis,jinteki,asset,rar,"Neurostasis can be advanced.
If you pay 3[credit] when the Runner accesses Neurostasis, choose 1 installed Runner card for each advancement token on Neurostasis. The Runner must shuffle the chosen cards into the stack.",Ambush
Otoroshi,jinteki,ice,rar,"[subroutine] You may place up to 3 advancement counters on 1 card installed in the root of a remote server. If you do, the Runner accesses that card unless they pay 3[credit].",Sentry
Thimblerig,jinteki,ice,rar,"When your turn begins and whenever the Runner passes this ice, you may swap this ice with another installed piece of ice.
[subroutine] End the run.",Code Gate
Hangeki,jinteki,operation,rar,"Play only if the Runner trashed a Corp card during his or her last turn.
Choose an installed Corp card. The Runner may access that card. If he or she does, remove Hangeki from the game instead of trashing it; otherwise, add Hangeki to the Runner's score area as an agenda worth -1 agenda point.",Reprisal - Gray Ops
Daruma,jinteki,upgrade,rar
Acme Consulting: The Truth You Need,nbn,identity,rar,The Runner is considered to have 1 additional tag (even if they have 0) during encounters with the outermost piece of ice protecting any server.,Subsidiary
Fly on the Wall,nbn,agenda,rar,"When you score Fly on the Wall, give the Runner 1 tag.",Initiative
SIU,nbn,asset,rar
Peeping Tom,nbn,ice,rar,"When the Runner encounters this ice, choose a card type, then reveal all cards in the grip. For the remainder of this run, this ice gains ""[subroutine] End the run unless the Runner takes 1 tag."" for each revealed card of the chosen type.",Code Gate
Hydra,nbn,ice,rar,"[subroutine] Do 3 net damage if the Runner is tagged; otherwise, give the Runner 1 tag.
[subroutine] Gain 5[credit] if the Runner is tagged; otherwise, give the Runner 1 tag.
[subroutine] End the run if the Runner is tagged; otherwise, give the Runner 1 tag.
",Sentry - AP
Eavesdrop,nbn,operation,rar,"Install Eavesdrop on a piece of ice as a hosted condition counter with the text ""Whenever the Runner encounters host ice, <trace>trace 3</trace> If successful, give the Runner 1 tag.""",Gray Ops - Condition
Attitude Adjustment,nbn,operation,rar
Arella Salvatore,nbn,upgrade,rar,"Whenever an agenda is scored from this server, you may install a card from HQ, ignoring all costs, and place 1 advancement token on it.",Sysop
The Outfit: Family Owned and Operated,weyland-consortium,identity,rar,Gain 3[credit] whenever you take at least 1 bad publicity.,Subsidiary
Broad Daylight,weyland-consortium,agenda,rar,"When you score Broad Daylight, you may take 1 bad publicity. Place 1 agenda counter on Broad Daylight for each bad publicity you have.
[click], <strong>hosted agenda counter</strong>: Do 2 meat damage. Use this ability only once per turn.",Security
Drudge Work,weyland-consortium,asset,rar
Blockchain,weyland-consortium,ice,rar,"Blockchain gains ""[subroutine] The Corp gains 1[credit] and the Runner loses 1[credit]."" before all its other subroutines for every 2 faceup <strong>transaction</strong> operations in Archives.
[subroutine] The Corp gains 1[credit] and the Runner loses 1[credit].
[subroutine] End the run.",Barrier
Formicary,weyland-consortium,ice,rar,"Whenever the Runner approaches a server, you may rez this ice. If you do, move this ice to the innermost position protecting the approached server. The Runner moves to this ice and encounters it.
[subroutine] End the run unless the Runner suffers 2 net damage.",Sentry - AP
Building Blocks,weyland-consortium,operation,rar
Too Big to Fail,weyland-consortium,operation,rar,"Play only if you have fewer than 10[credit].
Gain 7[credit] and take 1 bad publicity.",Transaction - Illicit
Under the Bus,weyland-consortium,operation,rar,"Play only if the Runner accessed at least 1 card during his or her last turn.
Trash 1 <strong>connection</strong> resource and take 1 bad publicity.",Gray Ops - Illicit
Lady Liberty,neutral-corp,asset,rar,"When your turn begins, place 1 power counter on Lady Liberty.
[click], [click], [click]: Add an agenda from HQ to your score area worth agenda points equal to the exact number of hosted power counters.
Limit 1 <strong>region</strong> per server.
Limit 1 per deck.",Region - Ritzy
Isolation,anarch,event,df
Demolisher,anarch,hardware,df,"+1[mu]
The trash cost of each Corp card is lowered by 1.
The first time each turn you trash a Corp card, gain 1[credit].
Limit 1 <strong>console</strong> per player.",Console
Chisel,anarch,program,df,"Install only on a piece of ice.
Host ice has -1 strength for each hosted virus counter.
When you encounter host ice, if its strength is 0 or less, trash it. Otherwise, place 1 virus counter on this program.",Virus
Stargate,anarch,program,df
Utae,anarch,program,df,"Interface → <strong>X[credit]:</strong> Break X <strong>code gate</strong> subroutines. Use this ability only once per run.
Interface → <strong>1[credit]:</strong> Break 1 <strong>code gate</strong> subroutine. Use this ability only if you have 3 or more installed <strong>virtual</strong> resources.
<strong>1[credit]:</strong> +1 strength.",Icebreaker - Decoder
Climactic Showdown,anarch,resource,df
Fencer Fueno,anarch,resource,df,"When your turn begins or you steal an agenda, place 1[credit] on this resource.
Whenever you make a successful run, you may spend hosted credits for the remainder of that run.
When your turn ends, if there are 3 or more hosted credits, you must pay 1[credit] or trash this resource.",Companion - Virtual
The Nihilist,anarch,resource,df,"The first time each turn you install a <strong>virus</strong> program, place 2 virus counters on this resource.
When your turn begins, you may remove any 2 virus counters from your installed cards. If you do, draw 2 cards unless the Corp trashes the top card of R&D.",Connection - Seedy
Trickster Taka,anarch,resource,df,"When your turn begins or you steal an agenda, place 1[credit] on this resource.
Spend hosted credits to use programs during runs.
When your turn ends, if there are 3 or more hosted credits, you must take 1 tag or trash this resource.",Stealth - Companion - Virtual
Az McCaffrey: Mechanical Prodigy,criminal,identity,df,"The first <strong>job</strong> resource, <strong>connection</strong> resource, or piece of hardware you install each turn costs 1[credit] less to install.",Cyborg
Always Have a Backup Plan,criminal,event,df,"Run any server. When that run ends, if it was unsuccessful, you may run that server again, ignoring any additional costs to run. During the second run, when you encounter the last ice you encountered in the first run, bypass it.",Run
Blueberry! Diesel,criminal,event,df
Flip Switch,criminal,hardware,df
Lucky Charm,criminal,hardware,df
Masterwork (v37),criminal,hardware,df,"+1[mu].
The first time each turn you install a piece of hardware, draw 1 card.
Whenever a run begins, you may install a piece of hardware, paying 1[credit] more.
Limit 1 <strong>console</strong> per player.",Console
Bukhgalter,criminal,program,df,"Interface → <strong>1[credit]:</strong> Break 1 <strong>sentry</strong> subroutine.
<strong>1[credit]:</strong> +1 strength.
The first time each turn this program fully breaks a piece of ice, gain 2[credit].",Icebreaker - Killer
"""Baklan"" Bochkin",criminal,resource,df,"The first time each run you encounter a piece of ice, place 1 power counter on this resource.
[trash]: Derez the ice you are encountering if its strength is equal to or less than the number of hosted power counters. Take 1 tag.",Connection
The Class Act,criminal,resource,df,"When your discard phase ends, if you installed this resource this turn, draw 4 cards.
[interrupt] → The first time each turn you would draw any number of cards, increase the number of cards you will draw by 1. When you draw those cards, if you drew at least 2, add 1 of them to the bottom of your stack.",Connection - Ritzy
Lat: Ethical Freelancer,shaper,identity,df,"When your turn ends, if you have the same number of cards in your grip as the Corp has in HQ, you may draw 1 card.",Natural
In the Groove,shaper,event,df,"Play only as your first [click].
Whenever you install a card with a printed install cost of 1 or greater this turn, draw 1 card or gain 1[credit].",Priority
Khusyuk,shaper,event,df,"Run R&D. If successful, instead of breaching R&D, choose a number greater than 0. For each installed card you have with a printed install cost matching that number, reveal 1 card from the top of R&D (max 6). Access 1 of the revealed cards, then the Corp shuffles R&D.",Run
Spec Work,shaper,event,df,"As an additional cost to play this event, trash an installed program.
Gain 4[credit] and draw 2 cards.",Job
Supercorridor,shaper,hardware,df,"+2[mu]
You have +1 maximum hand size.
When your turn ends, if you and the Corp have the same number of credits, you may gain 2[credit].
Limit 1 <strong>console</strong> per player.",Console
Gauss,shaper,program,df,"When you install this program, it gets +3 strength for the remainder of the turn.
Interface → <strong>1[credit]:</strong> Break 1 <strong>barrier</strong> subroutine.
<strong>2[credit]:</strong> +2 strength.",Icebreaker - Fracter
Pelangi,shaper,program,df,"When you install this program, place 2 virus counters on it.
<strong>Hosted virus counter</strong>: Choose an ice subtype. The ice you are encountering gains that subtype for the remainder of the encounter. Use this ability only once per turn.",Virus
Rezeki,shaper,program,df
The Artist,shaper,resource,df,"Use each ability on this resource only once per turn.
[click]: Gain 2[credit].
[click]: Install a program or piece of hardware, paying 1[credit] less.",Connection
Direct Access,neutral-runner,event,df,"While you are resolving this event, each player's identity loses all abilities.
Run any server. When that run ends, you may shuffle this event into your stack.",Run
Rejig,neutral-runner,event,df
Whistleblower,neutral-runner,resource,df,"Whenever you make a successful run, you may trash this resource to name an agenda. The next time this run you access a copy of the named agenda, steal it, ignoring all costs. <i>(You are no longer accessing it.)</i>",Connection
MirrorMorph: Endless Iteration,haas-bioroid,identity,df,"If the first, second, and third actions you take on your turn are different from each other, when the third completes, you may gain 1[credit] or take another different action, paying 1[click] less.",Division
Architect Deployment Test,haas-bioroid,agenda,df,"When you score this agenda, look at the top 5 cards of R&D. You may install and rez 1 of those cards, ignoring all costs.",Research
Calvin B4L3Y,haas-bioroid,asset,df,"[click]: Draw 2 cards. Use this ability only once per turn.
When the Runner trashes this asset, you may draw 2 cards.",Bioroid
Nanoetching Matrix,haas-bioroid,asset,df
Hagen,haas-bioroid,ice,df,"This ice has -1 strength for each installed <strong>icebreaker</strong>.
[subroutine] Trash 1 program that is not a <strong>decoder</strong>, <strong>fracter</strong>, or <strong>killer</strong>.
[subroutine] End the run.",Barrier - Destroyer
Fully Operational,haas-bioroid,operation,df
Red Level Clearance,haas-bioroid,operation,df,Resolve two of the following in any order:<ul><li>Draw 2 cards.</li><li>Gain 2[credit].</li><li>Install up to 1 non-agenda card.</li><li>Gain [click].</li></ul>,Transaction
Cold Site Server,haas-bioroid,upgrade,df,"[click]: Place 1 power counter on this upgrade.
As an additional cost to run this server, the Runner must spend 1[click] and 1[credit] for each hosted power counter.
When your turn begins, remove all hosted power counters.",Facility
Hyoubu Institute: Absolute Clarity,jinteki,identity,df,"The first time each turn you reveal a card, gain 1[credit].
[click]: Reveal a card from the grip at random or the top card of the stack.",Division
Project Yagi-Uda,jinteki,agenda,df,"When you score this agenda, place 1 agenda counter on it for each hosted advancement counter past 3.
<strong>Hosted agenda counter:</strong> Swap 1 card from HQ with 1 card in the root of or protecting the attacked server. The Runner may jack out. Use this ability only during a run.",Research
Sting!,jinteki,agenda,df,"When a player scores or steals this agenda, do X net damage. X is equal to the number of copies of Sting! in the other player's score area plus 1.",Ambush
Public Health Portal,jinteki,asset,df,"When your turn begins, reveal the top card of R&D and gain 2[credit].",Facility
Storgotic Resonator,jinteki,asset,df,"The first time each turn you trash <i>(from any location)</i> a card that matches the faction of the Runner's identity, place 1 power counter on this asset.
[click]<strong>, hosted power counter:</strong> Do 1 net damage.",Hostile
Saisentan,jinteki,ice,df,"When the Runner encounters this ice, choose a card type. For the remainder of the encounter, whenever you trash a card of that type with net damage from a subroutine on this ice, do 1 net damage.
[subroutine] Do 1 net damage.
[subroutine] Do 1 net damage.
[subroutine] Do 1 net damage.",Sentry - AP - Observer
Complete Image,jinteki,operation,df,"After you resolve this operation, your action phase ends.
Play only if the Runner has 3 or more agenda points and they made a successful run during their last turn.
Name a card, then do 1 net damage. If you trash a copy of the named card, repeat this process.",Terminal - Gray Ops
Letheia Nisei,jinteki,upgrade,df,"The first time each run the Runner approaches this server, you and the Runner secretly spend 0[credit], 1[credit], or 2[credit]. Reveal spent credits. If you and the Runner spent a different number of credits, you may trash this upgrade. If you do, the Runner moves to the outermost position of this server. The Runner may jack out.",Psi - Clone
Remastered Edition,nbn,agenda,df,"When you score this agenda, place 1 agenda counter on it.
<strong>Hosted agenda counter</strong>: Place 1 advancement token on an installed card.",Expansion
Daily Quest,nbn,asset,df
Tiered Subscription,nbn,asset,df,"The first time each turn a run begins, gain 1[credit].",Advertisement
Congratulations!,nbn,ice,df,"When the Runner passes this ice, gain 1[credit].
[subroutine]Gain 2[credit]. The Runner gains 1[credit].",Code Gate - Advertisement
Loot Box,nbn,ice,df,"[subroutine]End the run unless the Runner pays 2[credit].
[subroutine]Reveal the top 3 cards of the stack. Add 1 of those cards to the grip and gain credits equal to its install or play cost. The Runner shuffles the stack. Trash this ice.",Trap
Focus Group,nbn,operation,df
Game Over,nbn,operation,df,"Play only if the Runner stole an agenda during their last turn.
Choose a Runner card type. Trash all installed non-<strong>icebreaker</strong> cards of that type. The Runner may prevent any of those cards from being trashed by paying 3[credit] each. Take 1 bad publicity.",Illicit - Gray Ops
Increased Drop Rates,nbn,upgrade,df,"While the Runner is accessing this card from R&D, they must reveal it.
When the Runner accesses this card, remove 1 bad publicity unless they take 1 tag.",Ambush
Divested Trust,weyland-consortium,agenda,df
SDS Drone Deployment,weyland-consortium,agenda,df,"As an additional cost to steal this agenda, the Runner must trash an installed program.
When you score this agenda, trash an installed program.",Security
Roughneck Repair Squad,weyland-consortium,asset,df
Afshar,weyland-consortium,ice,df,"While this ice is protecting HQ, the Runner cannot break more than 1 of its printed subroutines during each encounter.
[subroutine]The Runner loses 2[credit].
[subroutine]End the run.",Code Gate
Sandstone,weyland-consortium,ice,df,"When the Runner encounters this ice, place 1 virus counter on it.
This ice has -1 strength for each hosted virus counter.
[subroutine]End the run.",Barrier
Trebuchet,weyland-consortium,ice,df,"When you rez this ice, take 1 bad publicity.
[subroutine] Trash 1 installed Runner card.
[subroutine] <trace>Trace 6</trace> If successful, the Runner cannot steal or trash Corp cards for the remainder of the run.",Sentry - Illicit - Destroyer - Tracer
Secure and Protect,weyland-consortium,operation,df,"As an additional cost to play this operation, spend [click].
Search R&D for a piece of ice and reveal it. <i>(Shuffle R&D after searching it.)</i> Install that ice protecting a central server, paying 3[credit] less.",Double
Reduced Service,weyland-consortium,upgrade,df
Vulnerability Audit,neutral-corp,agenda,df,You cannot score this agenda if you installed it this turn.,Research
CSR Campaign,neutral-corp,asset,df,"When your turn begins, you may draw 1 card.",Advertisement
Rime,neutral-corp,ice,df,"During runs on this server, you can rez this ice any time you could rez non-ice cards.
Each piece of ice protecting this server has +1 strength.
[subroutine] The Runner loses 1[credit].",Mythic
Hoshiko Shiro: Untold Protagonist,anarch,identity,ur,"When your turn ends, if you accessed at least 1 card this turn, gain 2[credit] and flip this identity.
Flip side:
When your turn begins, draw 1 card and lose 1[credit].
When your turn ends, if you did not access at least 1 card this turn, flip this identity.",Natural
Moshing,anarch,event,ur
Devil Charm,anarch,hardware,ur,"Whenever you encounter a piece of ice, you may remove this hardware from the game. If you do, that ice gets -6 strength for the remainder of the run.",Chip
Gachapon,anarch,hardware,ur,"[trash]: Set aside the top 6 cards of your stack. You may install 1 program or <strong>virtual</strong> resource from among the set aside cards, paying 2[credit] less. Shuffle 3 of the remaining cards into your stack, then remove the rest from the game.",Chip
Keiko,anarch,hardware,ur,"+2[mu]
The first time each turn you spend credits from or install a <strong>companion</strong>, gain 1[credit].
Limit 1 <strong>console</strong> per player.",Console - Companion
Odore,anarch,program,ur,"Interface → <strong>2[credit]:</strong> Break any number of <strong>sentry</strong> subroutines.
Interface → <strong>0[credit]:</strong> Break 1 <strong>sentry</strong> subroutine. Use this ability only if you have 3 or more installed <strong>virtual</strong> resources.
<strong>3[credit]:</strong> +3 strength.",Icebreaker - Killer
Mystic Maemi,anarch,resource,ur,"When your turn begins or you steal an agenda, place 1[credit] on this resource.
Spend hosted credits to play events.
When your turn ends, if there are 3 or more hosted credits, you must trash 1 card from your grip at random or trash this resource.",Companion - Virtual
Paladin Poemu,anarch,resource,ur,"When your turn begins or you steal an agenda, place 1[credit] on this resource.
Spend hosted credits to install non-<strong>connection</strong> cards.
When your turn ends, if there are 3 or more hosted credits, you must trash 1 of your installed cards.",Companion - Virtual
Bravado,criminal,event,ur,"Run a server protected by ice. When that run ends, gain 6[credit], plus 1[credit] for each piece of ice you passed during that run.",Run
Boomerang,criminal,hardware,ur
Mu Safecracker,criminal,hardware,ur
Prognostic Q-Loop,criminal,hardware,ur,"The first time each turn a run begins, you may look at the top 2 cards of your stack.
1[credit]: Reveal the top card of your stack. You may install that card if it is a program or piece of hardware. Use this ability only once per turn.",Chip
Swift,criminal,hardware,ur,"+1[mu]
The first time each turn you play a <strong>run</strong> event, gain [click].
Limit 1 <strong>console</strong> per player.",Console - Vehicle
Afterimage,criminal,program,ur,"Whenever you encounter a <strong>sentry</strong>, you may pay 2[credit] to bypass it. Use this ability only once per turn and only by spending credits from <strong>stealth</strong> cards.
Interface → <strong>1[credit]:</strong> Break up to 2 <strong>sentry</strong> subroutines.
<strong>1[credit]:</strong> +2 strength. Use this ability only by spending a credit from a <strong>stealth</strong> card.",Icebreaker - Killer
Makler,criminal,program,ur,"Interface → <strong>2[credit]:</strong> Break up to 2 <strong>barrier</strong> subroutines.
<strong>2[credit]:</strong> +2 strength.
The first time each turn this program fully breaks a piece of ice, gain 1[credit].",Icebreaker - Fracter
Penumbral Toolkit,criminal,resource,ur,"This card costs 2[credit] less to install if you made a successful run on HQ this turn.
When you install this resource, load 4[credit] onto it. When it is empty, trash it.
Spend hosted credits during runs.",Stealth - Virtual
The Back,criminal,resource,ur,"The first time each turn you use hardware during a run, place 1 power counter on this resource.
[click], <strong>remove this resource from the game:</strong> Shuffle up to X cards with [trash] abilities from your heap into your stack. X is double the number of hosted power counters.",Job - Location
Harmony AR Therapy,shaper,event,ur
Aniccam,shaper,hardware,ur,"+1[mu].
The first time each turn an event is trashed <em>(from any location)</em>, draw 1 card.
Limit 1 <strong>console</strong> per player.",Console
Simulchip,shaper,hardware,ur,"If no installed programs have been trashed this turn, you must trash 1 installed program as an additional cost to use this hardware.
[trash]: Install 1 program from your heap, paying 3[credit] less.",Chip
Cordyceps,shaper,program,ur,"When you install this program, place 2 virus counters on it.
Whenever you make a successful run on a central server, you may remove 1 hosted virus counter to swap a piece of ice protecting that server with another installed piece of ice. Use this ability only once per turn.",Virus
Euler,shaper,program,ur,"When you install this program, for the remainder of the turn it gains ""Interface → <strong>0[credit]:</strong> Break 1 <strong>code gate</strong> subroutine.""
Interface → <strong>2[credit]:</strong> Break up to 2 <strong>code gate</strong> subroutines.
<strong>1[credit]:</strong> +1 strength.",Icebreaker - Decoder
Mantle,shaper,program,ur,"1[recurring-credit]
Spend hosted credits to use hardware and programs.",Stealth
Penrose,shaper,program,ur,"When you install this program, for the remainder of the turn it gains ""Interface → <strong>1[credit]:</strong> Break 1 <strong>barrier</strong> subroutine.""
Interface → <strong>1[credit]:</strong> Break 1 <strong>code gate</strong> subroutine.
<strong>1[credit]:</strong> +3 strength. Use this ability only by spending a credit from a <strong>stealth</strong> card.",Icebreaker - Decoder - Fracter
Self-modifying Code,shaper,program,ur
Cybertrooper Talut,shaper,resource,ur,"+1[link]
Whenever you install a non-<strong>AI</strong> <strong>icebreaker</strong>, that <strong>icebreaker</strong> gets +2 strength for the remainder of the turn.",Connection - Virtual
Paule's Cafe,shaper,resource,ur,"[click]: Host 1 program or piece of hardware from your grip on this resource.
1[credit]: Install 1 hosted card. The first card you install this way during each of your turns costs 1[credit] less to install for each unique <em>(♦)</em> <strong>connection</strong> you have installed.",Location - Seedy
Buffer Drive,neutral-runner,hardware,ur
Daily Casts,neutral-runner,resource,ur
DreamNet,neutral-runner,resource,ur,"The first time each turn you make a successful run, draw 1 card. If you have at least 2[link] or your identity is <strong>digital</strong>, also gain 1[credit].",Virtual
Megaprix Qualifier,haas-bioroid,agenda,ur
Project Vacheron,haas-bioroid,agenda,ur,"[interrupt] → When this agenda would be added to the Runner's score area from anywhere except Archives, instead it is added to their score area with 4 hosted agenda counters.
While this agenda is in the Runner's score area with 1 or more hosted agenda counters, it is worth 0 agenda points and gains ""When the Runner's turn begins, remove 1 hosted agenda counter.""",Research
Bass CH1R180G4,haas-bioroid,asset,ur,"[click], [trash]: Gain [click][click].",Bioroid
Cerebral Overwriter,haas-bioroid,asset,ur,"You can advance this asset.
When the Runner accesses this asset, you may pay 3[credit]. If you do, do 1 brain damage for each hosted advancement token.",Ambush
Vaporframe Fabricator,haas-bioroid,asset,ur
Drafter,haas-bioroid,ice,ur,"[subroutine] You may add 1 card from Archives to HQ.
[subroutine] You may install 1 card from Archives or HQ, ignoring all costs.",Sentry
Tyr,haas-bioroid,ice,ur,"<strong>Lose [click]:</strong> Break 1 subroutine on this ice. The Corp gets +1 allotted [click] for their next turn. Only the Runner can use this ability.
[subroutine] Do 2 brain damage.
[subroutine] Trash 1 installed Runner card. Gain 3[credit].
[subroutine] End the run.",Sentry - Bioroid - AP - Destroyer
NEXT Activation Command,haas-bioroid,operation,ur,"Play only if there is no active <strong>lockdown</strong>. This operation is not trashed until your next turn begins.
The Runner cannot use non-<strong>icebreaker</strong> cards to break subroutines. Each piece of ice has +2 strength.",Lockdown
Scapenet,haas-bioroid,operation,ur,"Play only if the Runner made a successful run during their last turn.
<trace>Trace 7</trace> If successful, remove 1 installed <strong>chip</strong> or <strong>virtual</strong> card from the game.",Gray Ops
Tranquility Home Grid,haas-bioroid,upgrade,ur,"Remote server only.
The first time each turn you install a card in the root of this server, gain 2[credit] or draw 1 card.
Limit 1 <strong>region</strong> per server.",Region
Flower Sermon,jinteki,agenda,ur
Prana Condenser,jinteki,asset,ur
Engram Flush,jinteki,ice,ur,"When the Runner encounters this ice, choose a card type. For the remainder of this encounter, whenever you reveal the grip with a subroutine on this ice, you may trash 1 revealed card of that type.
[subroutine] Reveal the grip.
[subroutine] Reveal the grip.",Code Gate - Observer
Konjin,jinteki,ice,ur,"When the Runner encounters this ice, you and the Runner secretly spend 0[credit], 1[credit], or 2[credit]. Reveal spent credits. If you and the Runner spent a different number of credits, you may force the Runner to encounter another rezzed piece of ice. <em>(When that encounter ends, if the run has not ended, finish encountering this ice.)</em>",Mythic - Psi
Hyoubu Precog Manifold,jinteki,operation,ur,"Play only if there is no active <strong>lockdown</strong>. This operation is not trashed until your next turn begins.
Choose a server.
Whenever the Runner makes a successful run on the chosen server, you and the Runner secretly spend 0[credit], 1[credit], or 2[credit]. Reveal spent credits. If you and the Runner spent a different number of credits, end the run.",Lockdown - Psi
Kakurenbo,jinteki,operation,ur,"As an additional cost to play this operation, spend [click][click].
Trash any number of cards from HQ. Turn all cards in Archives facedown. You may install 1 agenda, asset, or upgrade from Archives in the root of a remote server and place 2 advancement counters on it. Remove this operation from the game.",Triple
La Costa Grid,jinteki,upgrade,ur,"Remote server only.
When your turn begins, place 1 advancement counter on 1 card installed in the root of this server.
Limit 1 <strong>region</strong> per server.",Region - Seedy
GameNET: Where Dreams are Real,nbn,identity,ur,"Whenever a Corp card ability causes the Runner to spend or lose at least 1[credit] during a run, gain 1[credit].",Division
Bellona,nbn,agenda,ur,"As an additional cost to steal this agenda, the Runner must pay 5[credit].
When you score this agenda, gain 5[credit].",Expansion
F2P,nbn,ice,ur,"2[credit]: Break 1 subroutine on this ice. Only the Runner can use this ability, and only if they are not tagged.
[subroutine] Add 1 installed Runner card to the grip.
[subroutine] Give the Runner 1 tag.",Sentry
Gold Farmer,nbn,ice,ur,"When the Runner breaks a printed subroutine on this ice, they lose 1[credit].
[subroutine] End the run unless the Runner pays 3[credit].
[subroutine] End the run unless the Runner pays 3[credit].",Barrier
Digital Rights Management,nbn,operation,ur
SYNC Rerouting,nbn,operation,ur,"Play only if there is no active <strong>lockdown</strong>. This operation is not trashed until your next turn begins.
Whenever a run begins, the Runner must pay 4[credit] or take 1 tag.",Lockdown
